,logFC,AveExpr,t,P.Value,adj.P.Val,B
RP11-256L6.3,8.49942296465451,-4.0308944541249225,90.36279584007752,0.0,0.0,1356.273299124302
LAPTM5,4.89038727529264,8.11028862668678,90.30721635137817,0.0,0.0,1356.6663735132436
TREML1,7.459730035829697,-0.5684922456969388,90.19993983504853,0.0,0.0,1354.6293319281551
ZNF276,3.7685865155827583,4.483853409953759,90.02447611531346,0.0,0.0,1352.8613185520817
NLRP1,5.193478049963233,4.486523802743591,89.9727546444064,0.0,0.0,1352.1589327478177
DBNL,2.797577587766402,6.968487861656115,89.94989493907593,0.0,0.0,1351.8243339637395
GK-AS1,6.324915860989735,-3.4654909038110056,89.72827634194327,0.0,0.0,1347.7960405844335
FCN1,9.977921219898882,2.52808669678012,89.67415177235084,0.0,0.0,1347.9760269199273
MAP3K3,3.447404431674947,5.5506204505513175,89.58514852132873,0.0,0.0,1346.874886155962
LPAR2,4.478553968329901,4.841785351435423,89.57668091214126,0.0,0.0,1346.768101840844
PXN,3.522900276402223,7.130638524403957,89.45643012203506,0.0,0.0,1345.1050957157433
HSPA6,7.3180880979257905,4.01882792439508,89.42741144786051,0.0,0.0,1344.7335164339963
SSH2,4.441841650894463,5.427586222338311,89.36387623172143,0.0,0.0,1343.858847573972
NLRP12,8.318373793433032,0.4709280403546357,89.33280850377088,0.0,0.0,1342.9942025797213
TANGO2,3.1034682712601174,4.650461907344415,89.31440252311415,0.0,0.0,1343.192669207062
RP11-61F12.1,7.994397908909424,-3.5086392199422094,88.8639513710439,0.0,0.0,1336.021124200721
SLC12A9,4.254287868232793,5.758811612416714,88.76512311901745,0.0,0.0,1335.663141720593
LSP1,5.564287212832217,6.475073089125293,88.76169690551924,0.0,0.0,1335.6084056743407
ARHGAP25,5.221647032562979,4.273025781063371,88.63160284714218,0.0,0.0,1333.8476572140755
RP11-415J8.3,6.052327714181971,0.7891583048340469,88.62770750296643,0.0,0.0,1333.4076961502933
PLEKHM1,2.9452704416129993,5.001242952415669,88.53944635680554,0.0,0.0,1332.5759197891641
TSPAN32,7.045563575656402,0.05192985164138719,88.34682326482465,0.0,0.0,1329.446906840406
SLC26A8,8.006367156955083,-0.785144503236598,88.30604050837934,0.0,0.0,1328.7871601800248
HCAR3,8.52112335533428,1.2511609476382015,88.24678909786401,0.0,0.0,1328.2531818615778
AP5B1,4.189664212556433,4.620035567791595,88.17354659235123,0.0,0.0,1327.547506046581
FERMT3,5.530223650030996,4.925737015456503,88.10530233455493,0.0,0.0,1326.6033181640614
CFLAR,3.831653450924253,6.810675320767947,88.06229294559422,0.0,0.0,1325.9874850449503
KCNJ15,8.076048337958508,2.0017842191121558,88.04312037267334,0.0,0.0,1325.570721163203
ADGRE1,6.898888987328666,0.9871155242035315,87.99344190672127,0.0,0.0,1324.7244690137109
JAK3,6.6963646667046515,4.341892773711518,87.96694856262845,0.0,0.0,1324.7015598136825
PTPRE,4.292309814576514,4.828874503040454,87.96433259901094,0.0,0.0,1324.660634157137
DEF6,4.284569121057637,4.743219979451816,87.95510025485584,0.0,0.0,1324.5343807760617
LST1,5.704059544977243,3.515271889570528,87.89379944744286,0.0,0.0,1323.676095310603
GAB3,4.834674884765863,2.4728191794914927,87.89357160653707,0.0,0.0,1323.5762789173768
ZYX,4.1459224074468635,7.853921332308547,87.65712084761023,0.0,0.0,1320.384273256012
FAM13A-AS1,5.734765046133772,1.179796946514225,87.60231623188588,0.0,0.0,1319.3589385623404
RP11-1228E12.1,5.915136767990592,2.595855712413534,87.56969216683517,0.0,0.0,1319.118082836889
YPEL3,4.578511022652652,6.008372879783789,87.53554618290848,0.0,0.0,1318.7174102528288
SEC14L1,3.3244693562112992,6.519161314011131,87.45946010006631,0.0,0.0,1317.6579684261121
IL1R2,10.884794099659171,1.1292301391590889,87.4493868382408,0.0,0.0,1317.2366081475332
ALOX5,6.1207434720390355,5.0544525987185125,87.33436594989914,0.0,0.0,1315.9434977985807
ITPKB-IT1,5.840086375271237,-4.566766703346049,87.16774932071814,0.0,0.0,1312.497348426869
ADGRE2,6.273537544418007,3.384452915764001,87.158153846861,0.0,0.0,1313.4875128352746
AKAP17A,2.9883890366966037,5.39251175304808,87.15490013038148,0.0,0.0,1313.4478228828418
TNIP1,2.908794937419647,7.008506118102067,87.0266114229918,0.0,0.0,1311.6465525129834
NFKBID,4.93239688520276,2.5055189900077717,87.02485038604199,0.0,0.0,1311.5558198315664
LUCAT1,8.429535618143845,-2.475292034935969,86.96916325610533,0.0,0.0,1310.109172305774
TYROBP,5.30010031577257,5.94850211939041,86.96090404716804,0.0,0.0,1310.7439411786963
ITGB2-AS1,7.361275711731115,1.6846985395408491,86.93526527158406,0.0,0.0,1310.1955899149457
ITGAM,5.796588895463496,4.860189731984581,86.83243981617954,0.0,0.0,1308.9730637527045
SLA,6.007605245383662,4.8549324589486735,86.80701768716152,0.0,0.0,1308.6192189402707
NXF1,2.4200309418143355,6.345128473632547,86.73625089593908,0.0,0.0,1307.6119046404192
LINC01127,9.864813529445186,-2.004165809099428,86.60599839294903,0.0,0.0,1305.1327131605462
SH3BGRL3,3.9231556350009633,7.62631918017549,86.57996754444086,0.0,0.0,1305.4221046511982
PPM1M,4.073221544659274,4.817452397339423,86.56907566789465,0.0,0.0,1305.303762722075
ANKRD13D,3.8275890069709186,5.524365340288222,86.41088244501042,0.0,0.0,1303.0838155097538
PSTPIP1,7.007679378250975,2.745440496817186,86.3868400115111,0.0,0.0,1302.698803038608
P2RX1,8.250577459553728,1.0037376481804245,86.1868836097154,0.0,0.0,1299.665469843312
SNAI3,5.390642976374686,0.533528236526204,86.017669927634,0.0,0.0,1297.2324625121237
STAT6,3.1987633446520487,7.303581911041416,85.98243164055818,0.0,0.0,1297.0689676190107
FRAT2,4.503727924920342,4.765399884776324,85.88859789870202,0.0,0.0,1295.7870298105179
FAM193B,3.6027957634560615,5.144010174428674,85.85146433873149,0.0,0.0,1295.2593723112784
NARF,3.665585943132534,5.628886254233875,85.84367812966063,0.0,0.0,1295.1419237499504
PHC2,3.7629287117763868,7.140692311020945,85.8317740947956,0.0,0.0,1294.957408837066
MYD88,3.4949930150794737,6.375375864461303,85.82247726301219,0.0,0.0,1294.83437876793
GUSBP11,4.359552421409529,3.391853983643109,85.72630956918663,0.0,0.0,1293.5020739753284
CORO1A,6.0720745390455475,6.175246678993169,85.69164418420702,0.0,0.0,1292.9998718506326
STAT5B,3.7051412443029568,6.502304654125872,85.65852406009891,0.0,0.0,1292.5306927219647
SIGLEC9,5.695759915770095,2.0248728863481253,85.62559114351376,0.0,0.0,1291.953809987942
STX11,5.649406326835677,2.2513803514298854,85.60245885824138,0.0,0.0,1291.6589033565053
NCF1C,7.236629257841783,2.4435112381585298,85.57224321547537,0.0,0.0,1291.2578678619718
C11orf21,7.708931790291654,0.5074842459907142,85.35371351705936,0.0,0.0,1287.9175111740744
OAZ1,3.286127463343215,8.959765162796383,85.29421930359946,0.0,0.0,1287.3869206541788
LMBR1L,2.5997680760122823,4.362120039763621,85.28888155741973,0.0,0.0,1287.3633552484112
LYN,5.130610163526382,5.475768268555299,85.28082057930845,0.0,0.0,1287.229984590986
MSRB1,5.074105643875332,5.5894533084587845,85.25666350680063,0.0,0.0,1286.8876166337443
SNCA,6.626028376794037,2.0535095163644685,85.21756397856565,0.0,0.0,1286.2199031698046
PBX2,2.4838251550791286,6.290805477838008,85.19313686424141,0.0,0.0,1285.981949295013
ANKRD13A,2.792263030434662,5.739254955970202,85.18080329084863,0.0,0.0,1285.8156556805309
VAV1,5.570038258383363,3.9929282904859678,85.17862401317716,0.0,0.0,1285.811551246934
CSK,3.2478952620378934,6.228297995706541,85.17792774729556,0.0,0.0,1285.7682322630199
S1PR4,8.776732562770858,1.7913698708148387,85.17463663511388,0.0,0.0,1285.5792377845214
RP11-34P13.15,7.107860467581607,2.963190521878785,85.14799074996256,0.0,0.0,1285.3386940338448
GCA,5.339415239751962,4.9211198858835346,84.96626940866352,0.0,0.0,1282.802264925131
AQP10,7.513911513101139,-3.787633983983274,84.95735858416697,0.0,0.0,1281.7804232333635
PLB1,5.908450339978586,2.090624980336681,84.77444675395945,0.0,0.0,1279.9725075726533
AMICA1,7.530172488300945,3.8020015859737124,84.58682457689129,0.0,0.0,1277.4465049827024
FES,5.311449130180396,4.096744941745085,84.5180249869258,0.0,0.0,1276.4723848382162
SYTL3,4.645093534736622,3.3312059143636095,84.50861164560324,0.0,0.0,1276.3246108143699
SIRPB2,6.412195487240902,2.2795475639192957,84.50738249436358,0.0,0.0,1276.2169181777658
ADAM8,6.103310458520047,4.965511640108442,84.47192903691162,0.0,0.0,1275.8045212548689
HLA-E,4.202214336320646,9.353772831342017,84.45066712903396,0.0,0.0,1275.4578676399092
RP11-242C19.2,5.976258146059633,-4.025881977542554,84.45058349877391,0.0,0.0,1274.587188736646
AMPD2,3.6095606768576944,5.429374605522957,84.44867806083026,0.0,0.0,1275.4656187598719
MPO,9.301933233064345,-1.0740788261145495,84.33132890460733,0.0,0.0,1273.3114889530204
LSMEM1,5.054532647674115,0.2463325480446029,84.18657870198952,0.0,0.0,1271.3982805310063
GPBAR1,5.842883365306742,-0.2407597694979552,84.07232459338962,0.0,0.0,1269.7218324622602
PNPLA1,7.2698224843445765,-2.8278993009735034,83.88742304162962,0.0,0.0,1266.790048036498
ARPC2,2.6377486964887042,7.872814377943642,83.81455055559132,0.0,0.0,1266.4196099759263
STK40,3.3079064678139067,6.046844479448788,83.78598275721457,0.0,0.0,1266.0305120805115
HCG27,6.763102701188045,0.547413585008825,83.74220015053687,0.0,0.0,1265.1184546889167
LCP2,4.8389317567927,5.008529699268215,83.66216931181175,0.0,0.0,1264.2832442928002
ITGA2B,7.909194385567367,0.5851998811700178,83.57340936632096,0.0,0.0,1262.7178380101157
MMP25-AS1,5.122729976356421,3.801436967215931,83.53671385755754,0.0,0.0,1262.509637966022
IQSEC1,3.0177940321626213,6.103759535363519,83.48179326661477,0.0,0.0,1261.686857249197
TAZ,3.2410206934643115,4.355487162601157,83.42993569869867,0.0,0.0,1260.9796490438694
ENTHD2,3.459926023934488,4.1610699519487815,83.42500017871052,0.0,0.0,1260.91204841375
PFKFB4,4.505519636385282,4.062859660255032,83.38609932218606,0.0,0.0,1260.356800221785
CTC-251I16.1,7.300220283019854,1.5885390463268425,83.37430726018226,0.0,0.0,1260.0084379960451
STK4,2.844376647193334,5.825290724708846,83.3721018775343,0.0,0.0,1260.1225768895497
VPS9D1,4.309054896731269,3.953932935092744,83.25859680913251,0.0,0.0,1258.5330992146514
TREM1,8.107997322038225,2.2855970857325145,83.21026972925169,0.0,0.0,1257.7488560539146
ITGB2,5.42607599603439,6.887164749034799,83.16502625072867,0.0,0.0,1257.143708047024
ITPRIP,4.124069185010373,5.284441478602126,83.07471518140251,0.0,0.0,1255.8733477527292
SBNO2,3.59131592597525,6.639362256221625,83.02752627031506,0.0,0.0,1255.1749424749
RP11-750H9.5,6.287170822661187,0.7661315201864324,82.7702621862622,0.0,0.0,1251.2505814221615
PRR33,8.266403179268766,-1.0258798927582258,82.71331404354945,0.0,0.0,1250.2435646726733
RP11-44M6.7,5.470545638998193,3.3357602593079534,82.6951596765579,0.0,0.0,1250.4403284542695
TBC1D10C,6.553871013854975,3.334755194174278,82.65587180731153,0.0,0.0,1249.875397211532
RP11-288H12.3,4.832125157813903,0.35447627914638913,82.62659402393679,0.0,0.0,1249.1373471163215
RP3-370M22.8,6.421389784501065,-3.575279697348322,82.52145132206572,0.0,0.0,1247.165696037137
MAN2A2,3.6442870843484343,5.831533308402046,82.49234027785762,0.0,0.0,1247.4927736102397
RAB24,3.9141962832811563,4.940083559409065,82.48929622072122,0.0,0.0,1247.4674576555703
RP11-76E17.3,7.7530036637863,-3.4209036124071805,82.36546253613321,0.0,0.0,1244.9467246331083
TMEM71,7.132697835798969,1.727068593324864,82.17549573797417,0.0,0.0,1242.8147372899293
CD300E,7.7693327031035855,1.6319231599965147,82.16723376499982,0.0,0.0,1242.6837653164691
CLEC1B,7.064330642198674,-3.4508864372795833,82.15819059191868,0.0,0.0,1241.959063339044
EHBP1L1,4.028135416481901,5.839352949644354,82.0919021622024,0.0,0.0,1241.7148917431894
EZH1,2.943499478451229,5.252299378982741,82.07111240866425,0.0,0.0,1241.426123741276
SIGLEC7,4.997429063393014,1.5094110070319655,82.05480186002548,0.0,0.0,1241.0458371786378
WDR45,2.4822806507644017,5.620279882071858,82.03980444108339,0.0,0.0,1240.965854843166
SLC12A6,4.033892187108711,4.6887398458792635,81.9460219222948,0.0,0.0,1239.6310549998427
AGAP2,5.219057001698945,2.9329791004938417,81.9332211389949,0.0,0.0,1239.4339632172291
NCR1,7.467570503027943,-2.8000296180449764,81.92047806376549,0.0,0.0,1238.6216471957869
RP11-134L10.1,4.761502243240923,0.0686833625797461,81.91662440089291,0.0,0.0,1238.877384525567
SF1,1.8650066968654695,7.631082771913385,81.91597360657747,0.0,0.0,1239.1494135962357
AC079325.6,6.4360815491312975,-4.46494277597128,81.86208405601718,0.0,0.0,1237.5294339541792
MTMR14,2.2992287091923904,5.422356273681627,81.85918404946963,0.0,0.0,1238.3567554884394
APOBEC3A,9.947121803827478,1.0025811275469831,81.81975377409506,0.0,0.0,1237.5858929905507
SASH3,5.51008409613854,4.5431198046421875,81.7890783178064,0.0,0.0,1237.3629020993915
CTRC,6.117191203622545,-3.712582143962071,81.60816797039384,0.0,0.0,1233.9804179941511
LITAF,3.5667619972843916,7.972300476225878,81.50413876932257,0.0,0.0,1233.1769517846071
CLEC4D,9.54517749409878,-2.0422257159336272,81.49056503772528,0.0,0.0,1232.4997267741826
KIF21B,5.527674793664005,3.5568446644300535,81.47053493893364,0.0,0.0,1232.7544875454655
RP3-394A18.1,5.280991127189514,2.163474497882163,81.45159238560939,0.0,0.0,1232.3910844812908
ZDHHC19,9.680001353568482,-2.7937674680402753,81.3248764814994,0.0,0.0,1230.0044489129587
S100Z,5.558729638293018,-2.6770813297115157,81.28171061141467,0.0,0.0,1229.3932914364061
VNN3,10.55281443310441,-1.5150504545139696,81.21723578178133,0.0,0.0,1228.5948666570127
NFAM1,6.443894682175575,4.159785559260785,81.20525264252849,0.0,0.0,1228.8962008858184
CARD8,3.276631634045927,5.088190093105112,81.202914090359,0.0,0.0,1228.8387205278914
C17orf62,3.5764451998482665,6.571275488867239,81.12963215248695,0.0,0.0,1227.7444486414067
GMFG,5.340117201743256,4.25966004659963,81.09396985392823,0.0,0.0,1227.2741748735136
TBC1D25,2.1699970803590487,4.277073322546697,81.05296558359271,0.0,0.0,1226.6765191058735
DDX39B,1.9236551554600183,7.943950594713265,80.88048698171866,0.0,0.0,1224.0995865355417
MYO7B,6.440607560830297,-0.2646811304773319,80.8736362499214,0.0,0.0,1223.7148776495305
MLKL,4.276721229379962,3.6881966442620775,80.87301313699412,0.0,0.0,1224.0605376768658
RASSF2,5.30390582076149,5.382263864967844,80.8579825053489,0.0,0.0,1223.8050834315902
HSPBAP1,3.0282227213254305,3.147739207778812,80.76443066145272,0.0,0.0,1222.4643998173112
CD33,4.688161342286667,2.1294659009389094,80.66532981662448,0.0,0.0,1220.9421915196021
ARHGAP15,5.093410563723553,3.231266847313899,80.64195217281558,0.0,0.0,1220.6789140646174
CD300LB,6.259719278511129,0.45269454359065403,80.55640910938305,0.0,0.0,1219.160227067264
NLRP3,5.683009938756018,2.472571968560661,80.44627154752598,0.0,0.0,1217.7723062208456
FTLP3,5.041268013746534,0.19132337991928894,80.4414127610341,0.0,0.0,1217.4522483033952
HRH2,7.5454471754482935,0.5268452350161187,80.38873846425722,0.0,0.0,1216.7178212252877
PLEK,5.613756034437807,5.122361724391463,80.33626117051521,0.0,0.0,1216.1824477850237
RP4-737E23.5,5.940112342734427,-4.176423178371353,80.27246254160447,0.0,0.0,1214.484940345778
RHAG,7.960396880276496,-4.036845756767867,80.26386187983495,0.0,0.0,1214.3804930294762
RP11-455F5.5,6.8260062945580655,-2.615548431801202,80.24677389547881,0.0,0.0,1214.3226244602029
EHD1,3.416755437209516,6.349323056650583,80.1991218859388,0.0,0.0,1214.147215688225
PRSS57,7.374580203285453,-4.023047245409042,80.14336309584648,0.0,0.0,1212.6198978273794
C15orf39,3.526470875430185,5.5146897950867455,80.12344893579873,0.0,0.0,1213.0519821516764
INPP4A,2.301486469463418,4.875692838797356,80.1029272424966,0.0,0.0,1212.7670526023091
DPEP3,6.931243311898391,-3.025693946921567,80.07379162835974,0.0,0.0,1211.7390497170181
FAM157C,6.702934976439402,1.6118697581377954,79.9948053402624,0.0,0.0,1211.0701849372813
ZBTB48,3.017977444866629,4.161250455339156,79.96114153883713,0.0,0.0,1210.704651389872
STXBP2,3.9935091860958165,6.794984666969819,79.8106498434647,0.0,0.0,1208.4336391151562
CD244,6.539905962878346,0.1143766146843207,79.785166363583,0.0,0.0,1207.8268304061562
ADPGK,2.068867158273714,5.705232318038489,79.74539809341519,0.0,0.0,1207.4905526888276
SULT1B1,8.580679291883792,0.13686813243268806,79.72211838241442,0.0,0.0,1206.9023723992227
C9orf139,6.243863143521223,-0.06661109830043475,79.7087753840644,0.0,0.0,1206.6868523530086
RP11-20I23.2,5.042693273007682,-0.33202401074230486,79.67909537980954,0.0,0.0,1206.2267496936024
RP11-476D10.1,6.721716042283155,-4.444409931258496,79.57397638712642,0.0,0.0,1204.2036928780317
LINC00877,6.222198763800121,-2.1844176093490026,79.57290769370528,0.0,0.0,1204.4878509437578
TESC,6.658943897853613,1.492522205400303,79.5277199407122,0.0,0.0,1204.188977521865
ACSL1,5.7199987362326725,7.170932017895082,79.478493513703,0.0,0.0,1203.535284871105
ZNF335,2.0428607508022107,4.769682910581514,79.47819270931494,0.0,0.0,1203.5766711040944
RAB37,5.457742699645251,2.5453307965596035,79.40185841574474,0.0,0.0,1202.4350399670616
PIP4K2A,2.9868490718438094,5.470891753359338,79.30077064384513,0.0,0.0,1200.938317262514
IL4R,4.392778178122662,6.000961267158259,79.15929496505655,0.0,0.0,1198.8360137782208
BASP1,5.3187356873551295,5.698829149433452,79.04364416185452,0.0,0.0,1197.130574720997
CLEC12B,7.190320682530272,-3.28193250603718,78.92786336071013,0.0,0.0,1194.8445282784962
KRT72,8.129482272679077,-3.547796675107879,78.86223409226484,0.0,0.0,1193.8396938320054
TSC22D4,3.317387124300023,5.840819002313663,78.77570088388215,0.0,0.0,1193.1567397109359
OSTF1,3.0059756362271086,5.4060108207941,78.73444659790862,0.0,0.0,1192.5542835499414
LINC00264,6.111418498991757,-4.312621641041022,78.5931448018987,0.0,0.0,1189.7491225519625
TFEB,4.175817834469992,4.253067716801924,78.46778885049258,0.0,0.0,1188.6278248041565
HCAR2,7.334028126350833,1.9463207813263421,78.46463507782599,0.0,0.0,1188.5083728249165
MAX,2.025853171150236,6.059691117201335,78.44578026597814,0.0,0.0,1188.251509385572
GLYCTK,3.6924542839701324,1.9408961442089254,78.41611874135235,0.0,0.0,1187.7868461378694
TRIM25,3.8501877995266565,6.162733155577419,78.32205481776296,0.0,0.0,1186.4083825331438
CASP4,3.955511211397244,5.4176505530783166,78.26550784911628,0.0,0.0,1185.5818570698532
RP3-508I15.21,5.827267075908576,-0.5063909563696491,78.26173741642997,0.0,0.0,1185.253192753791
MMP8,11.028969114557217,-1.2290884021723683,78.26075555482065,0.0,0.0,1185.1793949034366
TMEM91,4.978057112607634,2.5693839235686036,78.24372600115647,0.0,0.0,1185.2734415904388
APOBR,5.917553521293533,4.536988417335809,78.22450149508568,0.0,0.0,1184.997497768033
CTC-479C5.12,4.379740456114522,1.3956079162276738,78.19346846978515,0.0,0.0,1184.419842484848
SH2D3C,4.085129051974539,4.211716771679087,78.15382859196494,0.0,0.0,1183.9548461552483
LIMD2,5.755283771668683,4.642133821747593,78.06914531220608,0.0,0.0,1182.6778901785651
RGS14,4.632247751434713,4.509690199190837,77.96967006116564,0.0,0.0,1181.1978523771475
MARK3,1.9578136385242928,5.855084017898208,77.94462368808703,0.0,0.0,1180.786041343876
CYTIP,6.461048035331823,4.024729309290424,77.93377748903222,0.0,0.0,1180.6772126691194
KRT73,7.1712364496615235,-4.04827866125596,77.90791436327102,0.0,0.0,1179.606727051494
NUMB,2.809942610999763,6.214708662267032,77.90591132095922,0.0,0.0,1180.2010956337153
ZNF746,2.810042220912576,4.6473045335264205,77.86274851184098,0.0,0.0,1179.5962531432604
COTL1,4.732656613095878,7.2261160513209886,77.77740169174686,0.0,0.0,1178.266713650501
