site_name	pearson-r_central_coverage.uncorrected	pearson-pval_central_coverage.uncorrected	pearson-adjusted-p-val_central_coverage.uncorrected	lin-reg-RMSE_central_coverage.uncorrected	pearson-r_mean_coverage.uncorrected	pearson-pval_mean_coverage.uncorrected	pearson-adjusted-p-val_mean_coverage.uncorrected	lin-reg-RMSE_mean_coverage.uncorrected	pearson-r_amplitude.uncorrected	pearson-pval_amplitude.uncorrected	pearson-adjusted-p-val_amplitude.uncorrected	lin-reg-RMSE_amplitude.uncorrected	pearson-r_central_coverage.GC_corrected	pearson-pval_central_coverage.GC_corrected	pearson-adjusted-p-val_central_coverage.GC_corrected	lin-reg-RMSE_central_coverage.GC_corrected	pearson-r_mean_coverage.GC_corrected	pearson-pval_mean_coverage.GC_corrected	pearson-adjusted-p-val_mean_coverage.GC_corrected	lin-reg-RMSE_mean_coverage.GC_corrected	pearson-r_amplitude.GC_corrected	pearson-pval_amplitude.GC_corrected	pearson-adjusted-p-val_amplitude.GC_corrected	lin-reg-RMSE_amplitude.GC_corrected	pearson-r_central_coverage.GC_map_corrected	pearson-pval_central_coverage.GC_map_corrected	pearson-adjusted-p-val_central_coverage.GC_map_corrected	lin-reg-RMSE_central_coverage.GC_map_corrected	pearson-r_mean_coverage.GC_map_corrected	pearson-pval_mean_coverage.GC_map_corrected	pearson-adjusted-p-val_mean_coverage.GC_map_corrected	lin-reg-RMSE_mean_coverage.GC_map_corrected	pearson-r_amplitude.GC_map_corrected	pearson-pval_amplitude.GC_map_corrected	pearson-adjusted-p-val_amplitude.GC_map_corrected	lin-reg-RMSE_amplitude.GC_map_corrected	pearson-r_central_coverage.GC_CNA-corrected	pearson-pval_central_coverage.GC_CNA-corrected	pearson-adjusted-p-val_central_coverage.GC_CNA-corrected	lin-reg-RMSE_central_coverage.GC_CNA-corrected	pearson-r_mean_coverage.GC_CNA-corrected	pearson-pval_mean_coverage.GC_CNA-corrected	pearson-adjusted-p-val_mean_coverage.GC_CNA-corrected	lin-reg-RMSE_mean_coverage.GC_CNA-corrected	pearson-r_amplitude.GC_CNA-corrected	pearson-pval_amplitude.GC_CNA-corrected	pearson-adjusted-p-val_amplitude.GC_CNA-corrected	lin-reg-RMSE_amplitude.GC_CNA-corrected
CEBPG.hg38.10000	0.1206627737217187	0.0963671310539182	0.1513767016971965	0.0452225865671528	0.0596195712967909	0.4126271059459894	0.4846118970144486	0.009597694002842	-0.1241849616607472	0.0869637299859502	0.2543916994789513	0.8188342357604211	0.099531357177828	0.170710212735911	0.2750331205189678	0.0444219402106175	0.0008212722317362	0.9910034807779822	0.992848780486914	0.0097696438309845	-0.1370853544120656	0.0586165563744763	0.2065274930203512	0.8614828705023841	0.1015678351692639	0.1620832412486668	0.266835729042565	0.0438393917593155	-0.0135329914419127	0.8525934066764806	0.900357743184967	0.0098354677674723	-0.1502112628361588	0.0380684799686868	0.1577122741559883	0.860973789184993	0.0530136973200127	0.4663890526481195	0.6063057684425552	0.0459254140081167	-0.0924234192648403	0.203495367080513	0.320994784055872	0.013899853540489	-0.116212938129154	0.1093810854291813	0.2980630786410835	0.8463753506400531
CLOCK.hg38.10000	-0.1318532682846861	0.0690284978313286	0.11617742715362	0.0942305554858046	-0.1373723092660611	0.0580851501059256	0.0987040274880131	0.03422261094447	0.0269574560102306	0.7112475169713537	0.8462833011826929	0.4731451929636169	0.1957143443298278	0.0066604313140581	0.0187548311772339	0.0420026681738851	0.1987983952515518	0.0058336862432484	0.0177362880137471	0.0140080996350242	0.0832736295412531	0.252084800536899	0.4924864805138413	0.4971320360526008	0.1792843723640069	0.0130781014067964	0.0342391960441824	0.0447883410503988	0.1883848249967541	0.0090582063356609	0.0254846551383894	0.0145949807247772	0.1335409403493934	0.0655168081138714	0.2287021912863846	0.6137504729107116	0.1136793603577004	0.1173843785023078	0.2061972968058793	0.0426724169779137	-0.0281027883319086	0.6995596158160802	0.7804666866370648	0.0192089914566621	0.0823314596160153	0.2575092886133531	0.5140252817800479	0.4911383177291991
CREB1.hg38.10000	-0.3198313330860996	6.477378014844211e-06	6.426240819990177e-05	0.0655263425775279	-0.1569122283110481	0.0301753156583369	0.0601909735618678	0.0493427598254645	-0.1953250613198018	0.0067718893451054	0.0340400304413969	0.6550375470097919	-0.1276875423985762	0.078355985640092	0.1480188250226661	0.0567103621762397	0.0921970544584028	0.2046094237283193	0.3214073031065682	0.0295418189307867	-0.2059914069504977	0.0042511896667355	0.0274459850403858	0.7163709291069956	-0.1211819316907086	0.0949324467587013	0.1737355943108272	0.0555706797859318	0.1042568553412088	0.1511974648816099	0.2481169214789555	0.0295165905410063	-0.1696224199663763	0.0189829691871696	0.0894572422945368	0.6988421369756493	-0.1584910156847553	0.0285335696029556	0.0703082074530345	0.0533004458393136	-0.0334405954254291	0.64605252035738	0.7659176106123656	0.0387667058341414	-0.2288599848696166	0.001449949865472	0.0105121365246721	0.6291275526278085
CREM.hg38.10000	-0.0620759727043372	0.3936046446364736	0.4710760350093668	0.0689380732426517	-0.0661305456217912	0.3633826504230182	0.4349055847919932	0.0412523896586485	-0.3934382029105283	1.7972105910259008e-08	3.226420918175069e-07	0.7206886715295413	0.138951858147429	0.0552306512346071	0.1125511108943076	0.0543932560833874	0.2249708940487176	0.0017542659451621	0.0061236876048715	0.0252295865654836	-0.366555279005633	1.8350535692549085e-07	2.767260782436401e-06	0.7323717103651146	0.1322355351233545	0.0682199327644364	0.1345500873130566	0.0541858233576434	0.2301357297763825	0.0013611695978806	0.0048411409283113	0.0248733708897024	-0.3595618922343598	3.247076671101504e-07	5.10061627085528e-06	0.7236120249962682	0.0805166598500201	0.2681829913555369	0.3949413583634274	0.0521864473330884	0.0868264964132613	0.2323426249745577	0.3575231412873807	0.033378529348055	-0.3660860555257723	1.9074928176980419e-07	2.996353301134007e-06	0.6745061138388501
CTCF.hg38.10000	-0.3229072705774286	5.213238526399828e-06	5.612265821035085e-05	0.0662461427433736	-0.2107870696816139	0.0034228087429738	0.012975050008552	0.022201255289914	-0.6340490999805831	7.156504796815153e-23	8.993341027997709e-21	1.942639113898988	-0.2145040482415524	0.0028842840354319	0.0097087060835521	0.0566910156814901	-0.0858978246192208	0.2373946341174868	0.3551499089773514	0.0183389101840386	-0.626252390322656	3.3794929445676933e-22	4.2468961336734006e-20	1.958821162840521	-0.2152906818652323	0.0027806601623694	0.0096175126716814	0.0562690933446663	-0.0879443157009977	0.2263626421302882	0.3346616316985045	0.0184646054953855	-0.6279673566649729	2.411010680186746e-22	3.029836754768011e-20	1.9427185629641133	-0.1987719569378339	0.0058403647142648	0.0180476844039168	0.0560913037282791	-0.0804582371895366	0.2685315401776075	0.4017317089165001	0.0237116834805515	-0.6290368543671601	1.9511035456642488e-22	2.4518867890514054e-20	1.8439922790982184
CTCFL.hg38.10000	-0.17130323301814	0.0178141408046735	0.041713857660633	0.0882141135218805	-0.1820256433908479	0.0117281002445133	0.0294766252812102	0.036055418758019	-0.5100217390458066	4.8408533236591885e-14	2.027779670021682e-12	1.1783454025442943	0.0641145899577958	0.3782248447558028	0.5083457150315711	0.0523758863066218	0.0738324056646385	0.3100714158845465	0.4376251135801765	0.0171800681206655	-0.4723569308069685	5.244048257182164e-12	1.7972783572342508e-10	1.2285007803020704	0.0565023978275239	0.4375286390738263	0.5668326355011427	0.0531093057684703	0.0777600804791393	0.2849655305751737	0.4084867111286711	0.0174131848902367	-0.4622338395053173	1.6805189234461297e-11	6.33555634139191e-10	1.2332413449441813	0.0188668447978322	0.7955916956827427	0.8618910036563046	0.0534673062268748	-0.0301663899867275	0.6786797470113513	0.7757031316084548	0.0238373307035101	-0.4845635925606167	1.2226332999283785e-12	6.584753629614266e-11	1.1094887043141797
CXXC1.hg38.10000	-0.0554333303309538	0.4462624621846958	0.5144983126716522	0.1499067840741563	-0.0992041306295556	0.1721276567830766	0.2386419247715918	0.0691933798452058	0.1266537278166747	0.0808218805418107	0.2418241981290685	0.5306786128456201	0.3233066474649106	5.067442867510122e-06	3.351624493072485e-05	0.086911717164188	0.2132303274417249	0.0030595063639059	0.009698193657443	0.0376428627659898	0.1826962030018738	0.0114171528277887	0.0581657650821131	0.5757145065062086	0.3284423127765211	3.5060120766793744e-06	2.4477158387187483e-05	0.0842490231873301	0.2213383064684271	0.0020900132475964	0.007163045403126	0.0370332434685075	0.1442678486099896	0.0464630690169458	0.1843850212567218	0.6595283458919293	0.2377488076380652	0.0009269730557952	0.0034600875448991	0.0848283045067695	0.0749577719040573	0.3027343204923568	0.4372829073778487	0.0466516187562968	0.1925713022861709	0.0076089708240945	0.0420891955066956	0.492976840477787
DDIT3.hg38.10000	-0.0176553744436897	0.8084552619816303	0.8492654330593434	0.0443524682827455	-0.0039729039818382	0.9564998285504522	0.9590437110731928	0.009209145434374	-0.0523608409412492	0.4719039199597113	0.6842606839415815	0.611796006061039	-0.0214729860483958	0.7681095866824775	0.8317264911626175	0.0432928018079031	-0.0576118897474567	0.4285686381662849	0.5629629846295798	0.0093140992352096	-0.1028150601961522	0.1569633723468506	0.3721710149356144	0.6174837404538444	-0.0229636879261201	0.7525165781100557	0.8288327496182604	0.0431493232127088	-0.0387951353352698	0.5941439361983478	0.7202323599574827	0.0097347031451366	-0.1006193507792058	0.1660597231831271	0.4209662279220379	0.6087598879351178	-0.0645812819840663	0.3747563589271335	0.501004068494785	0.04361521957971	-0.1224374346999722	0.0915330183365694	0.1665444959704684	0.0122220307662545	-0.0360458685447322	0.620561543963132	0.823499324411423	0.6028318556512634
DUX4.hg38.10000	0.1559230124130042	0.0312444829530314	0.0633288713617896	0.0560891402888464	0.119247489829257	0.1003657525683867	0.1538125557653732	0.0090265927130815	0.0028082302776856	0.9692445215732368	0.9840564538938836	0.5132604899272704	0.1257636137041728	0.0829947542763383	0.1541331150846283	0.0456910432905758	0.0931812985285645	0.1997973548588799	0.3171977655319352	0.0087088929268721	0.0090992479305003	0.900578012829804	0.9613334749923316	0.5807045087939797	0.1296922495726811	0.0737475085334485	0.1411310188685791	0.044457781244545	0.0891748548644009	0.2199065460171227	0.3289871740018066	0.0086590720738391	0.0062992355292694	0.9310796435677362	0.9885219273448408	0.5811387902463253	0.1174074360163449	0.105759371963122	0.1880720907080048	0.0486346079612601	0.0292024133894164	0.6884041641889052	0.7804666866370648	0.0101558215172363	-0.0047795986747761	0.947678666069722	0.978835224954206	0.6041780645286543
E2F1.hg38.10000	-0.2099972113376836	0.0035483319587866	0.0114335140894236	0.079506656982692	-0.1708021312352398	0.018155876993272	0.0414834280391731	0.0650218453193008	-0.2031036682590724	0.0048330679551574	0.026795097339623	0.6004899143223531	0.0079342312780177	0.9132539071108472	0.9371321993898252	0.0643495535538282	0.0910882171658678	0.2101301699703646	0.3260044200774794	0.0341391323580962	-0.0676290643803443	0.3525876994767479	0.614097499174846	0.674835173872023	0.0063604592751477	0.930411469872209	0.9378746634808096	0.0635663481672241	0.0934153653541395	0.1986651465093404	0.3069438197889688	0.0338065993551146	-0.045368232759878	0.5331487416889646	0.7701037379951712	0.6501615017273056	-0.0338667385607677	0.641853618377636	0.7524305179635065	0.0621339731329058	-0.0370433963060132	0.6109176534226399	0.7405657727985056	0.0436632333215788	-0.0871766942936333	0.2304573317747036	0.4800133374533883	0.5937518650379874
E2F4.hg38.10000	-0.1480868666922409	0.0409088371755328	0.0763496614612668	0.0828731737451918	-0.1655581764313304	0.0220875840156377	0.0480626195779718	0.0509391321708713	-0.2693318589521703	0.0001647795719492	0.0012677938494873	0.6408197938241252	0.1265094271024211	0.0811709902976986	0.1514923927833286	0.0556780247817751	0.1147611898712938	0.1139129262555741	0.2006783794315488	0.0272017463063309	-0.2296624706321732	0.00139350685598	0.0101029247058553	0.648095197895096	0.1263149376225302	0.0816434429211059	0.1531656642329814	0.0550930158567487	0.110637368873021	0.1275878418401132	0.217649847844899	0.0270874808711697	-0.2079382945903238	0.0038952921291688	0.0257635988192397	0.6402267318186129	0.0653839797205198	0.3688364629101802	0.4948446495271812	0.0534608120164451	-0.0247404164391052	0.7340621941310064	0.8091855180917819	0.0354352821018532	-0.2083369846322534	0.0038258108501476	0.0236447654181254	0.5984361733220157
E2F6.hg38.10000	-0.0978652889095273	0.1780181529062713	0.2414131066390801	0.10131744569339	-0.1718209021564892	0.0174669912847897	0.0403991148120596	0.050111484395034	-0.0840751004506671	0.2475330081698986	0.5099450496177693	0.5541950989972196	0.2814926186200667	7.985471069239451e-05	0.0003859644350132	0.0564032792894109	0.1201630356131261	0.0977643530075584	0.1792089386735424	0.022877660412416	-0.0430227496046689	0.5545492946881472	0.7640284895257932	0.5831499559132897	0.2817401683152065	7.865806676767545e-05	0.0004080334020491	0.0560188044196438	0.1210975052360395	0.0951645950456047	0.1733190933922365	0.0229395839852716	-0.0379994602971765	0.6017370193471748	0.7889169101361121	0.5955458708465842	0.208364705703687	0.0038210215828079	0.012207840141683	0.0547321189595602	-0.0344103652048961	0.6365135804104892	0.7598150704149779	0.0306691728350285	-0.0404780019636797	0.5782293984607094	0.7813350653035392	0.5467354047491837
E2F7.hg38.10000	-0.0396580308872303	0.5859588637820945	0.642170033854214	0.0491497775365823	-0.0617571781628193	0.3960432211086069	0.4695229382325308	0.0162832563270786	-0.0502315454456499	0.4901359820636645	0.6946664106691787	0.5351451772204744	0.0930522585462147	0.200423531762986	0.3161492530319905	0.0469009942959706	0.0826469960014476	0.255683730585191	0.3750691300802218	0.0139686598000244	-0.0455322500978224	0.5316678696359152	0.7451256016830483	0.5424498022084279	0.0958076390804004	0.1873593507282795	0.2955417373412611	0.0459570586956239	0.0902971614712526	0.2141335622246916	0.3242102528462198	0.014063569917937	-0.0379015957750149	0.6026739260456241	0.7889169101361121	0.5365005118654812	0.0211207763060203	0.7718076634380475	0.8458473520818137	0.0464644599805799	-0.0677923632857747	0.3514236237047328	0.4870834784436921	0.0187626786029157	-0.0489281998398582	0.5014785806595665	0.7472625490460734	0.5015353491166958
E2F8.hg38.10000	-0.0172151617384369	0.8131424530506692	0.8515408466669508	0.0544002425453894	-0.0609595508649113	0.402184090940596	0.4738231321393897	0.0236892058162128	-0.0365502817789876	0.6156767539637631	0.7745577142877067	0.4958406840418898	0.2365050401243543	0.0009878444690083	0.0038793475501683	0.0465150459448357	0.2056699323462902	0.0043126922208427	0.0132185769695748	0.0152020382680217	-0.0458614654836936	0.5287017199426612	0.7449652414868985	0.527897899827926	0.2060984065446952	0.0042308948792169	0.0135173505886847	0.0494441981059254	0.2197795837411318	0.0022512331911419	0.0076460802978424	0.0157294374603498	-0.0122167561465153	0.8667902816602149	0.9645503580344856	0.5715780608337627	0.1887508796805106	0.008922384714879	0.0258749156731491	0.046427107486229	0.0628110270705285	0.3880164265111708	0.5261949381104727	0.0210848140658676	-0.0160071490752716	0.8260385169267158	0.9239904321396438	0.5116548450321771
E4F1.hg38.10000	0.0560351154665728	0.441334074088923	0.510377134759276	0.0677506550642566	-0.0869973210114522	0.2314216372122815	0.2987875247569525	0.0348683432479457	-0.0267962605095035	0.7128979806935184	0.8462833011826929	0.4961075608911749	0.3743600928025785	9.55036442042883e-08	9.475630953445746e-07	0.0424061155579496	0.2725360853221305	0.0001365936297371	0.0006279975415962	0.0170198610696973	-0.0340644512369331	0.6399093434783765	0.8261843236005065	0.5153158663152403	0.3606427604210678	2.97557805582287e-07	2.804482317613054e-06	0.0461678947328329	0.2777233506886833	0.0001003193708228	0.0004911740623404	0.0169846980184825	-0.0342735893333337	0.6378553795115081	0.8151575527994527	0.5049500917084018	0.3226044662805853	5.326425963848524e-06	3.4034959124930404e-05	0.0421217096654767	0.1281057948056677	0.0773757737769857	0.1451276950941473	0.0240332241538101	-0.0559637975282081	0.4419165199636096	0.7243588175055687	0.4943501090407686
EBF1.hg38.10000	0.0036825021302069	0.9596767074189184	0.9647949831918192	0.0733125572488015	-0.0057003996101079	0.937617590132374	0.9426182172797466	0.0159974306670726	0.0278853051796913	0.7017736663174154	0.8452673233280051	0.4458709549468338	0.3178958986802285	7.41652193467155e-06	4.583653720280613e-05	0.0420066826683584	0.3443570113711422	1.072280103599187e-06	7.627350925601765e-06	0.0102932719057377	0.0486388266780723	0.5040154770233185	0.7197493743855723	0.4567615974768487	0.3171916617090674	7.789238143305956e-06	4.907141743551177e-05	0.0417603845980523	0.3248370055176183	4.543838020867337e-06	3.0589766676196183e-05	0.0103413282305937	0.0438895521275713	0.5465921064193058	0.7706214720122445	0.456460257354512	0.3240824038152778	4.795243576556264e-06	3.2282264792173424e-05	0.0423554360287937	0.2160700395182094	0.0026813328975674	0.0080227182728805	0.0136061183797083	0.0911536712872563	0.2098013419089817	0.4453440546956509	0.4708976390397607
EBF3.hg38.10000	-0.0270422759242611	0.7103795930765868	0.7565341994064215	0.0481768444345296	-0.019739426608065	0.786360307881194	0.818339156707471	0.0092300349762963	0.0149455742970736	0.8374099787463654	0.8994403475423924	0.4912333398451028	0.0552773918350051	0.4475445907922103	0.5742177533857111	0.0471832937851048	0.031754034983916	0.662779589041963	0.7766899340377869	0.0094012508351306	0.0060475211827486	0.9338272636998954	0.9616757538499322	0.5387215044412216	0.0697899242615021	0.3373799835381931	0.4660579862262836	0.064701991581806	0.058197071953468	0.4238858168110097	0.5510515618543126	0.0125966192682942	-0.0007451689478791	0.9918371139169704	0.9998717547424754	0.7208995316298796	-0.0007630262628279	0.9916415045856576	0.9942788490127472	0.0470754994748007	-0.1681969761082817	0.0200257811039769	0.045755875613329	0.0109184399438654	0.0523640690756998	0.4718765635482946	0.7381637529365439	0.5456478881446639
EGR1.hg38.10000	-0.167099023997538	0.0208624846109692	0.046265627637267	0.0904344277829205	-0.1602122802069966	0.026831229598954	0.054974856297857	0.0452752372379415	0.0737889442786879	0.3103570895591567	0.5467505736626267	0.4651031332304151	0.1089958149095298	0.1333712592017856	0.2306466271517118	0.0476675171332743	0.1201065855050703	0.0979231866492035	0.1792089386735424	0.0219798297883886	0.1718682908550409	0.017435508337308	0.080160812721526	0.5154131617137861	0.1124492512115987	0.1214311227819437	0.211942283744411	0.0477470410332066	0.1208014046624665	0.0959823531202543	0.173968015030461	0.0218816569153827	0.1860095796207638	0.0099848679682882	0.055357282706539	0.5245695276248379	0.024589341977138	0.7356256179839025	0.818085126784458	0.0488795200790454	-0.0201818894216349	0.7816905897520589	0.846831472231397	0.0310982861732516	0.1540750957605483	0.0333282586558044	0.1336675905663645	0.4911167914815499
EGR2.hg38.10000	-0.1353610222522281	0.0618947774641846	0.1065494570958794	0.1021147785272051	-0.2089893521067236	0.0037145266724801	0.0133712849416121	0.0201729817459043	0.1138142954248259	0.1169469451849871	0.301979440648905	0.5855541778877202	0.2115198355303311	0.0033099590851508	0.0104861729000158	0.0452383473363738	0.0270188656865173	0.710619102301626	0.806937956529256	0.0085585950437431	0.1643807513347575	0.0230651138158021	0.1011110221925281	0.5813205813403357	0.2057112314672085	0.0043047465763745	0.0136377265486823	0.045059438868292	0.0215552798025349	0.7672462822918547	0.8488030130003797	0.0088532177742728	0.1399663896678611	0.0534591545945146	0.1995455572488317	0.5900629258086426	0.1909718297560401	0.0081363412951314	0.0239640677208168	0.0457619468072148	-0.0423163094941268	0.5610756616048029	0.6945836672828792	0.0112316040481888	0.1812648290849099	0.0120899027442671	0.0576783855447932	0.5861646140934992
EGR3.hg38.10000	-0.1965089479610519	0.0064379884902614	0.0189472373651101	0.0989199936186899	-0.2104124842842635	0.0034818286640059	0.012996528775547	0.0206232575617179	0.1217407849588986	0.0934070924638975	0.2667763171127983	0.697946186160232	0.0222685624786615	0.759775683394166	0.8317264911626175	0.0507408823038387	0.034322303538764	0.6373773479835002	0.7604153803474037	0.0096015177890066	0.1497398785215765	0.0386839347976076	0.151944920433677	0.7147694801791834	0.0156983166127806	0.8293430725280893	0.8685064953974713	0.0512149349799528	0.0462561702930841	0.5251565766027602	0.6512632545369755	0.0098041424708093	0.1601630552973693	0.0268786770097431	0.1192148380314491	0.6719464985941509	0.0028015482961352	0.9693176661793256	0.9817256053550264	0.0512936856231502	-0.0306485146400724	0.6738358769335914	0.7757031316084548	0.0113570032835976	0.1403233830855974	0.0528471065395463	0.1861996183683082	0.6614186905600583
EHF.hg38.10000	-0.1796532994715104	0.01288881713898	0.0323938937426364	0.04913301296006	-0.1015374716447164	0.1622094244464312	0.2264924185789058	0.0184333725358892	-0.3236380310926803	4.949417319460764e-06	6.0191300949571226e-05	0.7088166931717226	-0.0128026176778647	0.8604656498031542	0.8911965658675526	0.0507893213060077	0.0852987402800941	0.2406942456307615	0.3586629668094747	0.015228144682899	-0.3181267787414138	7.298056673645529e-06	9.171224553214548e-05	0.7274523408708724	-0.0106142603481572	0.8841320341366052	0.9033002083184288	0.0498427077537616	0.0958530019537129	0.1871496180383443	0.293501782591546	0.0151822771234488	-0.2910090056237034	4.423469843791842e-05	0.0004904847444439	0.7345963245429532	-0.0922809963722197	0.2041957905377081	0.3261941230199828	0.0482934450230312	-0.0996649224643726	0.1701341487986252	0.2752814338930546	0.0214672154576872	-0.3285097771247425	3.488931761002549e-06	4.5356112893033135e-05	0.7073674919392943
