site_name	pearson_r_central_coverage.single_length.35-100bp	pearson_pval_central_coverage.single_length.35-100bp	lin_reg_RMSE_central_coverage.single_length.35-100bp	pearson_r_mean_coverage.single_length.35-100bp	pearson_pval_mean_coverage.single_length.35-100bp	lin_reg_RMSE_mean_coverage.single_length.35-100bp	pearson_r_amplitude.single_length.35-100bp	pearson_pval_amplitude.single_length.35-100bp	lin_reg_RMSE_amplitude.single_length.35-100bp	pearson_r_central_coverage.single_length.100-200bp	pearson_pval_central_coverage.single_length.100-200bp	lin_reg_RMSE_central_coverage.single_length.100-200bp	pearson_r_mean_coverage.single_length.100-200bp	pearson_pval_mean_coverage.single_length.100-200bp	lin_reg_RMSE_mean_coverage.single_length.100-200bp	pearson_r_amplitude.single_length.100-200bp	pearson_pval_amplitude.single_length.100-200bp	lin_reg_RMSE_amplitude.single_length.100-200bp	pearson_r_central_coverage.multi_length.35-100bp	pearson_pval_central_coverage.multi_length.35-100bp	lin_reg_RMSE_central_coverage.multi_length.35-100bp	pearson_r_mean_coverage.multi_length.35-100bp	pearson_pval_mean_coverage.multi_length.35-100bp	lin_reg_RMSE_mean_coverage.multi_length.35-100bp	pearson_r_amplitude.multi_length.35-100bp	pearson_pval_amplitude.multi_length.35-100bp	lin_reg_RMSE_amplitude.multi_length.35-100bp	pearson_r_central_coverage.multi_length.100-200bp	pearson_pval_central_coverage.multi_length.100-200bp	lin_reg_RMSE_central_coverage.multi_length.100-200bp	pearson_r_mean_coverage.multi_length.100-200bp	pearson_pval_mean_coverage.multi_length.100-200bp	lin_reg_RMSE_mean_coverage.multi_length.100-200bp	pearson_r_amplitude.multi_length.100-200bp	pearson_pval_amplitude.multi_length.100-200bp	lin_reg_RMSE_amplitude.multi_length.100-200bp
E2F4.hg38.10000	-0.4228924409788863	0.0803781373361191	0.4888281961960261	-0.2778090127617592	0.2643456235566024	0.0931648425525835	-0.1540251472541846	0.5417167192876835	0.8364634372344673	0.296625422754844	0.2319842938968005	0.0226330443536146	-0.0070672238139788	0.9777967354647552	0.0247979990475478	-0.8042174161513936	5.752276098086982e-05	0.2049361351952197	-0.5892192495725072	0.0100783784506073	0.2926450649522588	-0.5160473024420709	0.0283570654533504	0.0598112515120286	-0.2771701891470602	0.265491162588883	0.5753769159254535	0.3179766031345036	0.1984789889150368	0.0258917524128249	0.0344424123774056	0.8920777617907554	0.0258751440897863	-0.7944286160629288	8.221460288934615e-05	0.2091527230389868
E2F6.hg38.10000	-0.4009483985445798	0.0991485017192724	0.2863911721585482	-0.2546618411366165	0.3078169173085282	0.0818926676057522	-0.0749494309825928	0.7675578933090724	0.3336934020046853	0.7329951615171654	0.0005390203918935	0.0217792539744226	0.0606890373631411	0.8109375755042644	0.0195207303495273	-0.5774412923518001	0.0120926089281567	0.1592787596881382	-0.5867897400438056	0.0104700832125896	0.1645791833577478	-0.5046676046448425	0.0326842424457305	0.0502712115286211	0.0241593710162932	0.9241923609008078	0.2337419522686615	0.7244763275252414	0.000672661586932	0.0253033135988596	0.1113280652702548	0.6600908484633237	0.0202510355104952	-0.5785587222875618	0.0118887276273594	0.1627278395487625
E2F7.hg38.10000	-0.3537002010369225	0.1498876595967051	0.1712063959932268	-0.2966081835039398	0.2320127229523481	0.0408708353731154	-0.0368002165258746	0.8847349056241534	0.2682528718967617	0.1687252190148831	0.5033211030030331	0.0227914516409321	-0.0384167352683943	0.8797057416855453	0.0098764094191892	-0.4145009527118933	0.0872194206120459	0.1276365582050071	-0.499965986291254	0.0346139449669516	0.1264627279607505	-0.5150488862555579	0.0287178717451597	0.0276604410211789	-0.0348041986407968	0.8909505017589263	0.2391695653834144	0.2105709527227155	0.4016351694918049	0.0232733865106632	-0.0051901706306033	0.9836930425633204	0.0102774250524766	-0.4119573383905574	0.0893743875089811	0.1260084705546906
E2F8.hg38.10000	-0.3791767034340245	0.1207016943895722	0.2060508068578637	-0.2896391977360455	0.2436881927262834	0.0540213920958478	0.0192465603108148	0.9395778137550436	0.4807514870535565	0.680837451952915	0.0018690688959401	0.0173870954030701	0.1244968598221419	0.6225793861252829	0.0121984937818123	-0.7047841392816814	0.0010903669160835	0.1849808897246076	-0.5484481975483944	0.018435598937947	0.1335109267711045	-0.4919099212107543	0.038122983630027	0.0354016324290799	0.1636848703967691	0.5163381977096875	0.4159107152139872	0.6767056752352694	0.0020412830154148	0.0189369938604533	0.1506380527153484	0.5507463095950349	0.0129178284532514	-0.7060846555923237	0.001057370783867	0.1860464327425436
E4F1.hg38.10000	-0.4421703865182628	0.0661612299085569	0.2548978879738471	-0.2888010237494734	0.2451170479143407	0.0671466764210543	-0.4397098234560447	0.0678633358319086	0.3202329310794611	0.6123738972005592	0.0069029975227923	0.0199312902594846	0.2279564631221488	0.3629460845841575	0.0151885905462509	-0.812116004574437	4.2495206926477816e-05	0.0891192760277247	-0.5670575681906306	0.0141238089549364	0.198695560984344	-0.5157420932719476	0.0284669858778894	0.0443402356809682	-0.5564473221352285	0.0164704937349634	0.2539922629150365	0.6159009669441416	0.0065000240392945	0.021336098968191	0.2535348671827668	0.3100362609948986	0.0161059524155934	-0.8145789048115722	3.85563340683961e-05	0.0879777733465373
EBF1.hg38.10000	-0.2050577907421253	0.4143527860860186	0.1232617242264177	-0.1803654459996586	0.4738701691164694	0.0277330516037235	0.0260818260678762	0.9181784797081473	0.2518039288864753	0.6233818314056717	0.0057082445619559	0.0220148892913477	0.5267898506168402	0.0246935544434837	0.0066730323261684	-0.2771171265412087	0.2655864530438788	0.0863848620479135	-0.4176840868957284	0.0845762334627153	0.0859669185264684	-0.3942791031977702	0.105431266866832	0.0186978537857054	-0.1267119643412023	0.6163525417437965	0.3319506677914213	0.6413533094787196	0.0041219726044758	0.0239422656721336	0.5394766147875175	0.0208547684477984	0.0072476910662141	-0.2718613656663677	0.27513009713458	0.0854431356111299
EBF3.hg38.10000	-0.2131690678898077	0.3957160997277297	0.0944147308616315	-0.1972683035995072	0.4326818513212057	0.0150651103115932	-0.366624835985204	0.1345309353035983	0.4471867936851388	-0.1008645262090423	0.6904618212724816	0.0242036786109417	-0.4747566649314761	0.0464976615817017	0.0042744720995822	0.0131135880906327	0.9588124562458468	0.060983070831658	-0.2817308970695185	0.257380393446184	0.0714504212134857	-0.2673793820864713	0.2834333118098413	0.0126431788452384	-0.1514056876611	0.5486940430085958	0.4185447657884786	-0.0758573240123686	0.7648168305662444	0.0244176978196364	-0.4500418947954422	0.0609288119435266	0.0044130189582397	0.0171584630503236	0.9461235844457572	0.058632781562525
EGR1.hg38.10000	-0.2965171983723082	0.2321628024826587	0.2793205406499419	-0.2169624959904472	0.3871599135471681	0.0780735206108499	-0.2558358011622942	0.3055151628268445	0.5048716292033534	0.5154269303967854	0.0285808379709141	0.0197954509170192	0.1294829473932235	0.6085980588992381	0.0179882892843382	0.3686679682931313	0.1322079155160096	0.0955704816147558	-0.4969569002876735	0.03589424437818	0.1530546639446295	-0.4634184554624199	0.0527545259724347	0.0465400851612516	-0.005296932900522	0.9833576504794932	0.2693648153757705	0.5179828735646711	0.0276676256413433	0.023617457156119	0.1734234368958973	0.4913302955203578	0.0192456771511981	0.3930376176884506	0.1066315310202208	0.0985279479338901
EGR2.hg38.10000	-0.2201690853468483	0.3800075321089829	0.1090754828641716	-0.1750083335264153	0.4873168214545434	0.0263788076428927	0.2408340726202944	0.3357032427630417	0.4968914523671312	0.3333568699470386	0.1764307727017016	0.015526886138368	0.0586771666398987	0.8171030915548694	0.0050620689915832	0.3610626937538685	0.1409988915081188	0.1234378613921848	-0.486896745158322	0.040440308389341	0.0740936812158849	-0.4696628360306933	0.0492348266659287	0.0153477570786272	0.221864318263106	0.3762561099679909	0.4120867624352429	0.4456011173127908	0.0638412168355595	0.0169275074322622	0.1590216768739469	0.5285197330038698	0.0056537503416555	0.3799288449706674	0.1199062304363444	0.1219307658712164
EGR3.hg38.10000	0.0536228031136992	0.8326369347695111	0.095523708423324	-0.1612979854084822	0.5225569353047959	0.0232950872182902	-0.158880647560769	0.5288901854260422	0.4556871589691657	0.3898204601268019	0.1097872663701483	0.016253908119263	0.1139195739540024	0.6526441691598809	0.0049024647568985	0.4910599024862735	0.0385085567294957	0.1310499184568676	-0.2491177532027223	0.3188264503147915	0.0553887280586503	-0.5032276550187922	0.0332661979351129	0.0133008022417423	0.0665565475205609	0.7930177653839673	0.4115660057460999	0.4524451957919026	0.0593946536757114	0.0193714820203799	0.2079946220154024	0.4075516421977349	0.0056231122012271	0.5022374504485893	0.0336710036280359	0.1301675081749006
EHF.hg38.10000	-0.4827469970974485	0.0424386883648826	0.2414548145189513	-0.327983620572635	0.183937204190075	0.0471324909130449	0.0917166652193548	0.7173896038812766	0.426358194871895	0.2527963226020275	0.3114958303852857	0.026254326081149	-0.1731134173639344	0.4921172343809287	0.0127177855459842	-0.7766646989100047	0.0001501819326702	0.4012317815261582	-0.5906957954101956	0.0098461204368408	0.1931245039572499	-0.4673462405659876	0.0505192166557325	0.0354703210568568	0.3015161623432471	0.2240090649800952	0.3724354638421931	0.2785346931592802	0.2630480695902047	0.0266284657509203	-0.1454809393045187	0.5646214017566028	0.013051890067043	-0.7749299034626546	0.0001588264209262	0.4000231608153592
ELF1.hg38.10000	-0.4831677004459963	0.0422327297629853	0.4756344244722644	-0.2839573136465912	0.2534779441147717	0.0967102822255775	-0.2620320574831242	0.2935376783793622	0.793303291917326	0.3040603313095213	0.2199311830108357	0.0245532457740305	0.0710958407675876	0.779221333884093	0.0278293371313762	-0.7945325811975934	8.191145983719523e-05	0.2587417738764347	-0.5966273470042109	0.0089559954040726	0.3296957637084266	-0.4846712683535555	0.0415028719803149	0.0663170644831675	-0.1797881790392775	0.4753102250672211	0.5111353733993611	0.3079346806467366	0.2138141329756212	0.0275552670662928	0.1041578555610171	0.680851549270993	0.0288260297383983	-0.7839086176680496	0.0001182505872372	0.2617136178884333
ELF3.hg38.10000	-0.4766012599305581	0.045535503112306	0.2323739883866677	-0.4145167152980438	0.0872061854839767	0.0319027300082171	0.2029457912997343	0.4192809642274383	0.3868302686554112	0.299960474149649	0.2265264459058314	0.0252182985144502	-0.3953437505561886	0.1044096964569615	0.009211366007505	-0.7299664917193653	0.0005837181217983	0.4539478803199265	-0.5579135922248721	0.0161289894801642	0.1976022877478447	-0.5070643675053914	0.0317330524033936	0.0256434830314358	0.1642182733896293	0.5149532339212366	0.3766240003877905	0.3190884356311929	0.1968269892383425	0.0251524901095205	-0.3816884284733297	0.1180597780037487	0.0092464581898239	-0.7328968644215429	0.0005404246535881	0.4499212993036608
ELF4.hg38.10000	-0.4682300260419431	0.0500262681674647	0.2287390188936598	-0.3226680007325975	0.1915701668971586	0.0685352573699318	0.1839509559902288	0.4649744333960813	0.3908804799680031	0.6511360531574653	0.0034231332845355	0.0211542917140734	0.2154026157275015	0.390665861441645	0.0162194425100715	-0.5835714139868764	0.0110076523958364	0.1689124446303267	-0.5884842591836347	0.0101956179941915	0.1775830721903032	-0.5149788838812058	0.0287433021223867	0.0473575439845634	0.0523061190830042	0.8366935112995826	0.3500749586241535	0.6532263082432942	0.0032872054802159	0.022303498279811	0.2337058731508851	0.350632623299743	0.0170099533577878	-0.5941406945138635	0.0093209216808155	0.1667149910880004
ELK3.hg38.10000	-0.4502857402236522	0.0607718169079713	0.2325146593026277	-0.2578090564793126	0.3016695342494832	0.0533788415838209	0.1189426908365028	0.6382994226663852	0.3672085524037196	0.5937482610829261	0.0093795888596001	0.0140643352713299	0.2116485036027553	0.3991744795065944	0.0119181261989287	-0.7210552116270625	0.0007336115234427	0.1000032223696181	-0.6220387128404509	0.0058443105702046	0.1463716485770547	-0.5076596962614972	0.0315001392544398	0.0331663822385756	-0.0298331893648268	0.9064557950979923	0.300664549042975	0.646251450406289	0.0037588009073998	0.0156743964553505	0.2549397607845391	0.3072710739718108	0.0128743202096351	-0.7283192320745143	0.0006093038224459	0.0988934860810554
ELK4.hg38.10000	-0.4067280245457674	0.0939257397097963	0.285661527477611	-0.3018499843891351	0.2234712431753048	0.0758691961036641	-0.5358032748139342	0.0219143712321281	0.3089612401142197	0.3179084276836909	0.1985805830759301	0.02762808910212	0.0358808302559376	0.8875970987935884	0.0202834363066357	-0.3023598156097204	0.222651462083846	0.0895073015349245	-0.5336955884556868	0.0225411313257298	0.2058222768316033	-0.4945034184306041	0.0369648291224798	0.0526507250732129	-0.4572956373852787	0.0563866086032574	0.2206612854239366	0.3438953257763937	0.1623132797673141	0.0296493821457051	0.0611552102670492	0.8095104525924441	0.0210332670038017	-0.3022003332061944	0.222907692111176	0.0900437428455208
EOMES.hg38.10000	-0.0241694893055823	0.9241606980495468	0.1094474422461945	0.1320136139741523	0.6015505978578088	0.0198580640545824	-0.296738870418365	0.2317972642869409	0.2097241065798066	0.0391070326841388	0.8775594751684425	0.0310461253766899	-0.0866309223853794	0.7325006987470835	0.0050220895134083	-0.5820895114584949	0.011262494692535	0.0503282866108375	-0.3116720488538702	0.2080193372002075	0.0533601946811425	0.0532758341102699	0.8337055266777808	0.0135322465589717	-0.2419358200397075	0.3334292133692994	0.2023557996164831	0.0949290014853786	0.7078956980607555	0.0315388615316604	-0.0238490735705048	0.925163417578245	0.0052210267298181	-0.5935146023475412	0.0094146605508439	0.0497304917967372
EPAS1.hg38.10000	-0.148932602493946	0.5553179767629014	0.0946031630891153	-0.2745697466162924	0.2701860659668523	0.0268343545642492	0.0301603383764492	0.9054343206948692	0.2808344482847095	0.475484652952888	0.0461161107193742	0.0209979636834382	-0.1582766492986797	0.5304781015720069	0.006198767305719	-0.657286701253674	0.0030357997798911	0.1272289889592998	-0.2708243327459431	0.2770378079420414	0.0809425811563605	-0.444803788581064	0.0643749189998603	0.0213308388558153	0.2088537294352385	0.4055735366133269	0.3245580225029664	0.5281005230436522	0.024273176690126	0.0213255247668903	-0.0943595113142162	0.7095758579186859	0.0064859838300988	-0.6470126391473108	0.0037047903123333	0.1308608591069084
ERF.hg38.10000	-0.3837900104694904	0.1158809192323172	0.269319588907726	-0.263091847984359	0.2915179812086317	0.0453665011697895	0.0013654087994614	0.9957097815416696	0.4931606487723806	-0.6949097903204879	0.0013699455824822	0.0343444784033057	-0.7114514418251072	0.0009298588703775	0.0177036783683541	0.0046468514545988	0.985399910861368	0.1606691888837146	-0.4510303202149958	0.0602943040051121	0.1935183697159035	-0.3465427466383499	0.1588913886417247	0.0356916622308265	-0.163162188445776	0.5176970131505488	0.4065395084377795	-0.686242906129897	0.0016620654683244	0.0350869908338265	-0.7045161083892802	0.0010972726235183	0.0178317150178783	0.0154478574110809	0.9514884596579248	0.1615005123634692
ERG.hg38.10000	-0.4509354871583506	0.06035496583418	0.4065110446310071	-0.2755352795761135	0.2684369119982627	0.0884551230308596	-0.149511426599162	0.5537644941103237	0.5435712017872253	0.4092329573476714	0.091725115273555	0.029140241038854	0.0074348018880329	0.9766421972284518	0.0250017392961065	-0.7943748784062498	8.237166487482807e-05	0.2406746759659717	-0.5973573623756981	0.0088510738673769	0.2519305994105221	-0.4842934164561753	0.0416853751466602	0.05939244505709	0.0645290333751562	0.7991992628861684	0.4019482317730293	0.4146196127102476	0.0871198231113319	0.0335482803132305	0.0459211268010801	0.8564189643419662	0.0259537801524455	-0.7889749406919948	9.951091260997856e-05	0.2427960970522298
ESR1.hg38.10000	0.2198609082190879	0.3806917256100417	0.1142971383609945	-0.1126774716512512	0.6562094938383145	0.0267099579802669	-0.2144603153075548	0.3927921555864206	0.3935155380962631	-0.7201844278318955	0.0007498407311749	0.0181149687420683	-0.8744374236655368	2.079958891092771e-06	0.0068484260571452	0.1433969322288712	0.5702710630200343	0.0976368661065165	0.2032162902695228	0.4186480461523131	0.0856934143560834	-0.2083103436239781	0.4068240868048255	0.0203726691598538	-0.2279156045559575	0.3630344545959941	0.4423669346502643	-0.6662069666284952	0.002538586404044	0.0188416051745717	-0.8561217780811539	5.820327350073988e-06	0.0071761923047821	0.1351339145382002	0.5929072353665485	0.0973882682713207
ESR2.hg38.10000	0.0294769722323371	0.9075681892364356	0.0924407179785039	-0.2355456954869168	0.3467434400792022	0.0243096507436962	-0.0467147971620073	0.8539623918033541	0.2624447297762799	0.1045236651671237	0.6797869281896906	0.0183115848502091	-0.2107096974812913	0.4013178726960495	0.005890076897431	0.17817529291363	0.4793452030043954	0.0899453873824335	-0.2202500646205542	0.3798278607870492	0.0493719603251056	-0.4772449010910808	0.045203358817987	0.0151848940708543	0.0357932596088729	0.8878697894859016	0.2358815611616052	0.2277024455994538	0.3634956776211173	0.0200824752204858	-0.1095545274202054	0.6652047209789795	0.0063903759480469	0.1988490437189085	0.4289284628642693	0.0865493269709537
ESRRA.hg38.10000	-0.1661474191689686	0.5099588591311763	0.1363021515588991	-0.2281676336356762	0.3624895530354798	0.0328139223301328	0.1536564128735962	0.542696475514731	0.2174759855108943	-0.4813979271831828	0.0431043043178612	0.0270052165391128	-0.788034496192926	0.0001027850603437	0.0088119661155501	0.4195727806783246	0.0830358140557721	0.0860881811634813	-0.2739531259605391	0.2713068136542846	0.1030404190884418	-0.3222250287953695	0.1922155933105348	0.0258914924320491	-0.056526382048373	0.8237056278943893	0.2461721343579224	-0.4404451980926138	0.0673512720946353	0.027537142607489	-0.7699936299531951	0.0001857599337024	0.0090486836039934	0.4443958539718721	0.0646492559195032	0.0849094165936513
ETS1.hg38.10000	-0.5241881507511367	0.0255448332488915	0.3834539317586645	-0.3070382884413692	0.215219452115874	0.0777585447584137	-0.2441945336473599	0.3287953189943565	0.6603354490871042	0.633681280220131	0.0047480418996422	0.0227982618571629	0.2259183357579254	0.3673690038235694	0.0205762917168381	-0.8644447626126684	3.714002954108015e-06	0.2142962570743357	-0.6406655458241359	0.0041751856550343	0.274251996801395	-0.5117996559400034	0.0299167884744086	0.0539996124206198	-0.2066115737098107	0.4107470040510041	0.3987463522098177	0.6247527057053887	0.005572030952884	0.0253276356466744	0.2465795081361163	0.323943526434528	0.0215146900368815	-0.8586201285248217	5.101191219020686e-06	0.2150233925672215
ETV1.hg38.10000	-0.4704343410638784	0.0488126132528501	0.3702486739202938	-0.2718757256369011	0.2751037376882628	0.0781788313908271	-0.3709144841720631	0.1296861703163928	0.4981255998516065	0.3845518690795602	0.1150981342107322	0.0215866357971069	0.0272553668639683	0.914509430462136	0.0208133417704787	-0.7585747448510591	0.0002631706303757	0.2110842150575803	-0.5853178844329037	0.0107132592943907	0.2513185127427527	-0.4792393976306932	0.0441858053366045	0.0514559216635795	-0.2835404867499667	0.2542057105818407	0.4792567497528363	0.3930448825060392	0.1066244791325414	0.0243643104123728	0.0626803360154751	0.8048455103661596	0.02168404496792	-0.7481297322584646	0.0003562157747067	0.2118057862844392
ETV2.hg38.10000	0.1301576103020715	0.6067159982860258	0.1008944667983701	-0.0967568025384924	0.7025118582696412	0.0243435485516016	0.2145830104030961	0.3925149371284837	0.3477450074053114	-0.3663822532089823	0.1348086272203655	0.0148176280919454	-0.7818443898968767	0.0001266999314337	0.0050197705241171	-0.5265157118428344	0.0247821944706915	0.0702318977860932	0.0536198233567014	0.8326461106116855	0.0651384565977184	-0.2954446164202662	0.2339367077234194	0.0172959721362071	0.1566672579119074	0.534719838275271	0.306115505467687	-0.186350133535723	0.4590692087946113	0.0164139037978743	-0.7228297505963552	0.000701445511158	0.0054479825286213	-0.559970339724678	0.0156594346470198	0.0679958909861957
ETV4.hg38.10000	-0.3869431330299454	0.1126655648272375	0.2301644928254865	-0.2604978086747277	0.2964765429251874	0.0568561633688332	0.1644072280833548	0.5144630373342352	0.3692443457942047	-0.1141784608636062	0.6519019594456668	0.0214478736804623	-0.3592320144519362	0.143174061272573	0.0154046738572244	-0.5555903852222099	0.0166727138288588	0.1509384302632377	-0.4929564404428265	0.0376523492057755	0.1684080211801195	-0.4539845347012221	0.0584273114420194	0.0398463799461943	-0.1648884703814253	0.5132155621367274	0.2932487244694059	-0.032856603256431	0.8970211498220586	0.0231082798151063	-0.3165755234589529	0.2005737530576676	0.0159295388979338	-0.5476884949757789	0.0186314397961724	0.1508117223023873
